ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	1	j	-999999	48	173680	0	j	5961	179641																			30	7	155 days	now					2	1	1	ChoiceExp2		List8
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	0	j	0	33	181210	10013		0	0																			8	25	now	121 days					1	1	2	ChoiceExp2		List8
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0		0	0	0	0		0	0	0	j	-999999	47	194438	0	f	3391	197829	29	30	now	87	1	8	1	1				ChoiceExp1	62	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										0		0	0	0	0		0	0	0	j	-999999	49	199419	0	f	4107	203526	13	25	now	37	1	34	1	2				ChoiceExp1	74	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										0	j	-999999	33	205084	0	f	2263	207347	0	j	-999999	49	199419	0	f	4107	203526	23	30	now	3	0	44	1	3				ChoiceExp1	7	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										0	j	-999999	33	205084	0	f	2263	207347	0	j	-999999	32	208915	0	f	2511	211426	17	25	now	48	1	28	1	4				ChoiceExp1	64	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										0	j	-999999	33	205084	0	f	2263	207347	0	j	-999999	33	212997	0	f	1622	214619	29	30	now	170	1	2	1	5				ChoiceExp1	84	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										1	j	-999999	33	216179	0	j	2561	218740	0	j	-999999	33	212997	0	f	1622	214619	23	25	now	145	0	10	1	6				ChoiceExp1	39	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										1	j	-999999	33	216179	0	j	2561	218740	0	j	-999999	33	220311	0	f	1753	222064	29	30	now	130	1	5	1	7				ChoiceExp1	99	List5
ITCvB_070219	701	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757812</Frequency><Timestamp dt:dt=""r8"">2296200125315</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-11-20T23:24:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-701-1	60.024	1.0.0.26	1	-1606900201	Professional	2.0.10.356	2.0.10.356	11/20/2019		18:24:36	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										1	j	-999999	33	216179	0	j	2561	218740	1	j	-999999	33	223626	0	j	2513	226139	15	30	now	4	1	50	1	8				ChoiceExp1	80	List5
