ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	1	j	-999999	41	137254	0	j	5858	143112																			8	25	now	121 days					1	1	1	ChoiceExp2		List8
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	0	j	-999999	33	144685	0	f	5388	150073																			30	7	155 days	now					2	1	2	ChoiceExp2		List8
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0		0	0	0	0		0	0	0	j	-999999	20	159512	0	f	5377	164889	31	35	now	81	1	18	1	1				ChoiceExp1	69	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										0		0	0	0	0		0	0	1	j	-999999	33	166459	0	j	2717	169176	11	35	now	35	1	42	1	2				ChoiceExp1	63	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										0	j	-999999	33	170741	0	f	3643	174384	1	j	-999999	33	166459	0	j	2717	169176	26	35	now	22	0	33	1	3				ChoiceExp1	48	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										0	j	-999999	16	175939	0	f	4523	180462	1	j	-999999	33	166459	0	j	2717	169176	12	35	now	12	0	48	1	4				ChoiceExp1	24	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										1	j	-999999	16	182003	0	j	2918	184921	1	j	-999999	33	166459	0	j	2717	169176	24	25	now	112	0	7	1	5				ChoiceExp1	44	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										1	j	-999999	16	182003	0	j	2918	184921	1	j	-999999	33	186485	0	j	3412	189897	15	30	now	16	1	41	1	6				ChoiceExp1	70	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										1	j	-999999	16	182003	0	j	2918	184921	1	j	-999999	16	191449	0	j	2455	193904	12	25	now	11	1	43	1	7				ChoiceExp1	52	List5
ITCvB_070219	35	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5191423257131</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-21T22:42:47Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-35-1	60.024	1.0.0.20	1	-1191886329	Professional	2.0.10.356	2.0.10.356	1/21/2020		17:42:47	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										1	j	-999999	16	182003	0	j	2918	184921	1	j	-999999	17	195448	0	j	3079	198527	14	30	now	7	1	47	1	8				ChoiceExp1	73	List5
