ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	Procedure[Block]	Running[Block]	Trial	List3	List3.Cycle	List3.Sample	Procedure[Trial]	Running[Trial]	SubTrial	Amount13.ACC	Amount13.CRESP	Amount13.DurationError	Amount13.OnsetDelay	Amount13.OnsetTime	Amount13.OnsetToOnsetTime	Amount13.RESP	Amount13.RT	Amount13.RTTime	Amount14.ACC	Amount14.CRESP	Amount14.DurationError	Amount14.OnsetDelay	Amount14.OnsetTime	Amount14.OnsetToOnsetTime	Amount14.RESP	Amount14.RT	Amount14.RTTime	Amount6.ACC	Amount6.CRESP	Amount6.DurationError	Amount6.OnsetDelay	Amount6.OnsetTime	Amount6.OnsetToOnsetTime	Amount6.RESP	Amount6.RT	Amount6.RTTime	AmtL	AmtR	DelL	DelR	LeftRight	List5	List5.Cycle	List5.Sample	List8	List8.Cycle	List8.Sample	Procedure[SubTrial]	RandomNum	Running[SubTrial]
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	1	1	j	-999999	34	56410	0	j	1785	58195																			8	25	now	121 days					1	1	1	ChoiceExp2		List8
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	1	1	1	1	Practice	List3	2	1	j	-999999	16	59742	0	j	6879	66621																			30	7	155 days	now					2	1	2	ChoiceExp2		List8
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	1										0		0	0	0	0		0	0	1	j	-999999	23	69222	0	j	3851	73073	19	25	now	2	1	46	1	1				ChoiceExp1	88	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	2										0		0	0	0	0		0	0	0	j	-999999	33	74636	0	f	2824	77460	22	25	now	136	1	13	1	2				ChoiceExp1	58	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	3										1	j	-999999	33	79018	0	j	4654	83672	0	j	-999999	33	74636	0	f	2824	77460	22	30	now	9	0	38	1	3				ChoiceExp1	14	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	4										0	j	-999999	33	85232	0	f	2561	87793	0	j	-999999	33	74636	0	f	2824	77460	15	30	now	4	0	50	1	4				ChoiceExp1	50	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	5										0	j	-999999	33	85232	0	f	2561	87793	0	j	-999999	33	89364	0	f	2094	91458	23	25	now	145	1	10	1	5				ChoiceExp1	83	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	6										0	j	-999999	33	85232	0	f	2561	87793	1	j	-999999	33	93029	0	j	2736	95765	15	30	now	16	1	41	1	6				ChoiceExp1	54	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	7										1	j	-999999	33	97327	0	j	3405	100732	1	j	-999999	33	93029	0	j	2736	95765	27	30	now	44	0	20	1	7				ChoiceExp1	18	List5
ITCvB_070219	709	1	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">1757816</Frequency><Timestamp dt:dt=""r8"">5921392605166</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-01-26T18:03:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	ITCvB_070219-706-1	60.024	1.0.0.20	1	-1366938785	Professional	2.0.10.356	2.0.10.356	1/26/2020	1/26/2020 18:03	13:03:56	2.0.10.252	1	1	1	1	Experiment	List1	2	2	1	2	ChoiceExp	List3	8										1	j	-999999	33	97327	0	j	3405	100732	1	j	-999999	16	102275	0	j	3087	105362	10	35	now	99	1	36	1	8				ChoiceExp1	65	List5
